datetime,main.temp,main.humidity,main.feels_like,city_name
2026-01-29 23:00:30+08:00,23.88,69.0,24.13,Bogo
2026-01-29 23:00:31+08:00,22.56,80.0,22.96,Borongan
2026-01-29 22:59:31+08:00,22.79,91.0,23.5,Butuan
2026-01-29 23:00:35+08:00,23.52,87.0,24.2,Cabadbaran
2026-01-29 23:00:37+08:00,21.01,80.0,21.26,Cabanatuan City
2026-01-29 23:00:40+08:00,24.45,69.0,24.75,Cadiz
2026-01-29 22:58:05+08:00,24.39,67.0,24.63,Cagayan de Oro
2026-01-29 22:57:03+08:00,24.57,77.0,25.09,Caloocan City
2026-01-29 23:01:03+08:00,21.72,77.0,21.96,Catbalogan
2026-01-29 23:01:22+08:00,20.85,91.0,21.37,Dagupan
2026-01-29 23:00:31+08:00,27.05,69.0,28.86,Davao
2026-01-29 23:01:32+08:00,24.96,78.0,25.55,Digos
2026-01-29 23:01:34+08:00,24.89,82.0,25.58,Dipolog
2026-01-29 23:01:44+08:00,26.0,76.0,26.0,General Santos
2026-01-29 23:01:49+08:00,24.61,86.0,25.37,Gingoog City
2026-01-29 23:01:38+08:00,22.61,93.0,23.35,Iligan City
2026-01-29 23:00:32+08:00,23.27,70.0,23.48,Iloilo City
2026-01-29 23:02:09+08:00,23.41,82.0,23.95,Kidapawan
2026-01-29 23:02:12+08:00,24.28,88.0,25.06,Koronadal
2026-01-29 23:02:19+08:00,26.02,69.0,26.02,Lapu-Lapu City
2026-01-29 23:02:24+08:00,23.68,82.0,24.24,Legazpi City
2026-01-29 23:02:31+08:00,22.6,74.0,22.85,Lucena
2026-01-29 23:01:36+08:00,24.68,73.0,25.11,Makati City
2026-01-29 23:02:42+08:00,18.73,98.0,19.22,Malaybalay
2026-01-29 23:01:00+08:00,21.83,82.0,22.21,Ormoc
2026-01-29 23:03:11+08:00,22.41,82.0,22.85,Pagadian
2026-01-29 22:59:14+08:00,24.37,76.0,24.85,Quezon City
2026-01-29 23:03:53+08:00,24.34,76.0,24.81,Surigao City
2026-01-29 23:00:50+08:00,21.14,84.0,21.5,Tacloban City
2026-01-29 23:04:18+08:00,23.37,78.0,23.8,Toledo City
2026-01-29 23:04:32+08:00,27.28,80.0,30.37,Zamboanga City
2026-01-30 00:00:03+08:00,22.25,83.0,22.7,Angeles City
2026-01-30 00:00:05+08:00,21.31,91.0,21.87,Antipolo
2026-01-30 00:00:07+08:00,21.79,84.0,22.22,Bacolod
2026-01-30 00:00:13+08:00,13.14,85.0,12.73,Baguio
2026-01-30 00:00:15+08:00,24.93,76.0,25.46,Bais
2026-01-30 00:00:20+08:00,22.34,80.0,22.72,Batangas City
2026-01-30 00:00:22+08:00,25.35,74.0,25.87,Baybay
2026-01-30 00:00:32+08:00,23.87,70.0,24.14,Bogo
2026-01-30 00:00:34+08:00,22.35,84.0,22.83,Borongan
2026-01-30 00:00:37+08:00,22.66,91.0,23.36,Butuan
2026-01-30 00:00:38+08:00,23.32,88.0,24.01,Cabadbaran
2026-01-30 00:00:40+08:00,20.46,82.0,20.7,Cabanatuan City
2026-01-29 23:59:11+08:00,24.95,66.0,25.22,Cagayan de Oro
2026-01-29 23:58:19+08:00,24.43,79.0,24.99,Calamba
2026-01-29 23:56:33+08:00,21.31,80.0,21.59,Calbayog City
2026-01-30 00:00:00+08:00,24.09,78.0,24.59,Caloocan City
2026-01-30 00:01:04+08:00,21.55,79.0,21.82,Catbalogan
2026-01-29 23:56:58+08:00,25.81,69.0,26.25,Cebu City
2026-01-30 00:01:21+08:00,20.02,92.0,20.48,Dagupan
2026-01-30 00:00:49+08:00,26.05,73.0,26.05,Davao
2026-01-30 00:01:24+08:00,24.67,79.0,25.26,Digos
2026-01-30 00:01:32+08:00,24.92,82.0,25.61,Dipolog
2026-01-30 00:01:34+08:00,25.99,73.0,25.99,Dumaguete
2026-01-30 00:01:42+08:00,25.6,77.0,26.23,General Santos
2026-01-30 00:01:24+08:00,24.75,85.0,25.5,Gingoog City
2026-01-30 00:01:54+08:00,23.13,72.0,23.38,Iloilo City
2026-01-30 00:01:24+08:00,22.91,83.0,23.42,Kidapawan
2026-01-30 00:02:05+08:00,24.02,89.0,24.8,Koronadal
2026-01-30 00:01:10+08:00,26.02,69.0,26.02,Lapu-Lapu City
2026-01-30 00:02:17+08:00,23.61,81.0,24.14,Legazpi City
2026-01-30 00:02:22+08:00,22.41,76.0,22.69,Lucena
2026-01-30 00:00:00+08:00,24.61,75.0,25.08,Makati City
2026-01-30 00:00:11+08:00,24.21,77.0,24.7,Manila
2026-01-30 00:01:27+08:00,21.97,81.0,22.34,Ormoc
2026-01-30 00:02:58+08:00,22.05,84.0,22.5,Pagadian
2026-01-30 00:03:07+08:00,23.9,77.0,24.36,Quezon City
2026-01-30 00:03:43+08:00,24.32,75.0,24.77,Surigao City
2026-01-30 00:00:12+08:00,20.95,84.0,21.29,Tacloban City
2026-01-30 00:04:09+08:00,23.28,78.0,23.7,Toledo City
2026-01-30 00:04:24+08:00,25.99,83.0,25.99,Zamboanga City
2026-01-30 01:00:03+08:00,22.25,78.0,22.57,Angeles City
2026-01-30 01:00:05+08:00,20.8,90.0,21.29,Antipolo
2026-01-30 01:00:08+08:00,21.7,84.0,22.12,Bacolod
2026-01-30 01:00:00+08:00,13.14,86.0,12.76,Baguio
2026-01-30 01:00:16+08:00,24.7,75.0,25.18,Bais
2026-01-30 01:00:23+08:00,22.18,83.0,22.62,Batangas City
2026-01-30 01:00:27+08:00,25.37,74.0,25.89,Baybay
2026-01-30 01:00:36+08:00,22.37,86.0,22.91,Borongan
2026-01-30 01:00:38+08:00,22.51,90.0,23.17,Butuan
2026-01-30 01:00:41+08:00,23.11,88.0,23.77,Cabadbaran
2026-01-30 01:00:42+08:00,21.01,83.0,21.33,Cabanatuan City
2026-01-30 01:00:46+08:00,24.12,71.0,24.44,Cadiz
2026-01-30 01:00:24+08:00,24.39,69.0,24.69,Cagayan de Oro
2026-01-30 00:59:59+08:00,24.43,81.0,25.04,Calamba
2026-01-30 01:00:56+08:00,21.27,81.0,21.57,Calbayog City
2026-01-30 01:00:58+08:00,23.66,79.0,24.14,Caloocan City
2026-01-30 01:01:07+08:00,21.45,80.0,21.74,Catbalogan
2026-01-30 00:56:55+08:00,24.81,69.0,25.15,Cebu City
2026-01-30 01:01:25+08:00,19.54,93.0,19.98,Dagupan
2026-01-30 01:01:35+08:00,24.41,81.0,25.02,Digos
2026-01-30 01:01:39+08:00,23.69,84.0,24.31,Dumaguete
2026-01-30 01:01:47+08:00,25.24,78.0,25.86,General Santos
2026-01-30 01:01:24+08:00,24.42,85.0,25.14,Gingoog City
2026-01-30 01:02:08+08:00,22.38,93.0,23.1,Iligan City
2026-01-30 01:00:31+08:00,22.88,74.0,23.16,Iloilo City
2026-01-30 01:01:23+08:00,22.5,84.0,23.0,Kidapawan
2026-01-30 01:01:24+08:00,25.02,69.0,25.38,Lapu-Lapu City
2026-01-30 01:02:30+08:00,23.67,79.0,24.16,Legazpi City
2026-01-30 01:02:37+08:00,22.2,79.0,22.54,Lucena
2026-01-30 01:00:23+08:00,18.09,98.0,18.51,Malaybalay
2026-01-30 01:03:11+08:00,21.66,82.0,22.02,Ormoc
2026-01-30 01:01:28+08:00,21.71,85.0,22.16,Pagadian
2026-01-30 01:03:59+08:00,24.17,75.0,24.6,Surigao City
2026-01-30 01:04:04+08:00,20.81,84.0,21.14,Tacloban City
2026-01-30 01:04:27+08:00,23.07,78.0,23.47,Toledo City
2026-01-30 01:04:39+08:00,24.6,83.0,25.28,Zamboanga City
2026-01-30 02:00:02+08:00,22.25,83.0,22.7,Angeles City
2026-01-30 02:00:04+08:00,20.93,90.0,21.43,Antipolo
2026-01-30 02:00:06+08:00,21.59,84.0,22.0,Bacolod
2026-01-30 02:00:13+08:00,24.52,75.0,24.99,Bais
2026-01-30 02:00:19+08:00,21.87,85.0,22.33,Batangas City
2026-01-30 02:00:22+08:00,25.37,73.0,25.87,Baybay
2026-01-30 01:56:14+08:00,23.39,72.0,23.66,Bogo
2026-01-30 02:00:31+08:00,22.56,87.0,23.14,Borongan
2026-01-30 02:00:34+08:00,22.37,90.0,23.01,Butuan
2026-01-30 02:00:35+08:00,22.92,88.0,23.57,Cabadbaran
2026-01-30 02:00:37+08:00,20.46,85.0,20.78,Cabanatuan City
2026-01-30 02:00:41+08:00,23.93,71.0,24.23,Cadiz
2026-01-30 02:00:47+08:00,23.88,82.0,24.46,Calamba
2026-01-30 02:00:52+08:00,21.35,82.0,21.68,Calbayog City
2026-01-30 02:01:03+08:00,21.41,80.0,21.7,Catbalogan
2026-01-30 01:59:32+08:00,24.81,69.0,25.15,Cebu City
2026-01-30 02:00:40+08:00,20.55,94.0,21.12,Dagupan
2026-01-30 02:00:17+08:00,25.05,78.0,25.65,Davao
2026-01-30 02:01:20+08:00,24.21,80.0,24.78,Digos
2026-01-30 02:01:34+08:00,24.6,84.0,25.31,Dipolog
2026-01-30 02:01:27+08:00,23.49,85.0,24.11,Dumaguete
2026-01-30 02:01:47+08:00,24.43,88.0,25.23,Gingoog City
2026-01-30 02:01:54+08:00,22.25,93.0,22.96,Iligan City
2026-01-30 02:01:55+08:00,22.66,75.0,22.94,Iloilo City
2026-01-30 02:02:05+08:00,22.18,85.0,22.67,Kidapawan
2026-01-30 02:02:08+08:00,23.33,92.0,24.12,Koronadal
2026-01-30 02:02:16+08:00,25.02,69.0,25.38,Lapu-Lapu City
2026-01-30 02:02:19+08:00,23.53,78.0,23.98,Legazpi City
2026-01-30 02:02:26+08:00,21.96,79.0,22.27,Lucena
2026-01-30 01:58:05+08:00,23.81,79.0,24.31,Makati City
2026-01-30 02:01:31+08:00,17.94,98.0,18.35,Malaybalay
2026-01-30 01:59:15+08:00,23.48,81.0,24.0,Manila
2026-01-30 02:02:57+08:00,21.24,83.0,21.59,Ormoc
2026-01-30 02:03:16+08:00,23.06,81.0,23.54,Quezon City
2026-01-30 02:03:50+08:00,24.03,75.0,24.45,Surigao City
2026-01-30 02:03:55+08:00,20.81,85.0,21.17,Tacloban City
2026-01-30 02:04:17+08:00,22.85,78.0,23.23,Toledo City
2026-01-30 02:04:31+08:00,25.58,84.0,26.39,Zamboanga City
2026-01-30 03:00:04+08:00,21.16,89.0,21.66,Antipolo
2026-01-30 03:00:07+08:00,21.47,86.0,21.92,Bacolod
2026-01-30 02:55:24+08:00,12.58,88.0,12.19,Baguio
2026-01-30 03:00:16+08:00,23.89,76.0,24.32,Bais
2026-01-30 03:00:23+08:00,21.85,86.0,22.34,Batangas City
2026-01-30 03:00:27+08:00,25.23,73.0,25.71,Baybay
2026-01-30 03:00:34+08:00,23.0,76.0,23.34,Bogo
2026-01-30 03:00:35+08:00,23.43,83.0,24.0,Borongan
2026-01-30 03:00:39+08:00,22.78,87.0,23.39,Cabadbaran
2026-01-30 03:00:44+08:00,23.59,73.0,23.91,Cadiz
2026-01-30 02:58:53+08:00,23.84,70.0,24.11,Cagayan de Oro
2026-01-30 03:00:54+08:00,21.19,84.0,21.56,Calbayog City
2026-01-30 02:57:32+08:00,22.88,82.0,23.36,Caloocan City
2026-01-30 03:01:06+08:00,21.99,81.0,22.36,Catbalogan
2026-01-30 02:59:06+08:00,22.81,78.0,23.18,Cebu City
2026-01-30 03:01:23+08:00,20.56,93.0,21.1,Dagupan
2026-01-30 03:01:33+08:00,23.96,81.0,24.53,Digos
2026-01-30 03:01:34+08:00,24.47,85.0,25.19,Dipolog
2026-01-30 03:01:43+08:00,24.77,79.0,25.37,General Santos
2026-01-30 03:01:29+08:00,23.67,87.0,24.36,Gingoog City
2026-01-30 03:00:31+08:00,22.41,76.0,22.69,Iloilo City
2026-01-30 03:02:07+08:00,22.45,85.0,22.97,Kidapawan
2026-01-30 03:02:08+08:00,23.69,90.0,24.46,Koronadal
2026-01-30 03:02:15+08:00,23.02,78.0,23.41,Lapu-Lapu City
2026-01-30 03:02:18+08:00,23.24,81.0,23.73,Legazpi City
2026-01-30 03:02:26+08:00,21.67,81.0,22.01,Lucena
2026-01-30 03:02:05+08:00,22.83,81.0,23.28,Makati City
2026-01-30 03:02:36+08:00,17.84,97.0,18.21,Malaybalay
2026-01-30 02:58:37+08:00,22.87,82.0,23.35,Manila
2026-01-30 03:03:00+08:00,21.38,84.0,21.77,Ormoc
2026-01-30 03:01:25+08:00,21.33,89.0,21.84,Pagadian
2026-01-30 03:01:29+08:00,22.67,82.0,23.13,Quezon City
2026-01-30 03:03:51+08:00,23.96,81.0,24.53,Surigao City
2026-01-30 03:02:31+08:00,20.96,86.0,21.36,Tacloban City
2026-01-30 03:04:19+08:00,22.76,79.0,23.15,Toledo City
2026-01-30 03:04:35+08:00,23.99,94.0,24.9,Zamboanga City
2026-01-30 03:58:37+08:00,21.25,83.0,21.6,Angeles City
2026-01-30 04:00:04+08:00,21.01,89.0,21.49,Antipolo
2026-01-30 04:00:05+08:00,21.38,86.0,21.82,Bacolod
2026-01-30 03:57:20+08:00,11.47,91.0,11.05,Baguio
2026-01-30 04:00:12+08:00,23.76,75.0,24.15,Bais
2026-01-30 04:00:19+08:00,21.73,86.0,22.2,Batangas City
2026-01-30 04:00:23+08:00,24.75,74.0,25.21,Baybay
2026-01-30 04:00:32+08:00,23.06,76.0,23.41,Bogo
2026-01-30 04:00:35+08:00,22.85,87.0,23.46,Borongan
2026-01-30 04:00:37+08:00,22.31,89.0,22.92,Butuan
2026-01-30 04:00:38+08:00,22.92,86.0,23.51,Cabadbaran
2026-01-30 04:00:40+08:00,19.9,85.0,20.17,Cabanatuan City
2026-01-30 03:58:47+08:00,23.28,72.0,23.54,Cagayan de Oro
2026-01-30 03:57:21+08:00,23.32,84.0,23.9,Calamba
2026-01-30 04:00:52+08:00,21.24,85.0,21.64,Calbayog City
2026-01-30 03:59:33+08:00,22.94,83.0,23.46,Caloocan City
2026-01-30 04:01:01+08:00,21.86,84.0,22.29,Catbalogan
2026-01-30 04:00:00+08:00,22.81,73.0,23.05,Cebu City
2026-01-30 04:01:17+08:00,20.36,93.0,20.88,Dagupan
2026-01-30 03:56:29+08:00,24.05,83.0,24.68,Davao
2026-01-30 04:01:25+08:00,23.77,82.0,24.34,Digos
2026-01-30 04:01:30+08:00,24.64,84.0,25.35,Dipolog
2026-01-30 04:01:32+08:00,23.23,83.0,23.78,Dumaguete
2026-01-30 04:01:29+08:00,23.56,87.0,24.24,Gingoog City
2026-01-30 04:01:29+08:00,21.41,93.0,22.03,Iligan City
2026-01-30 04:00:32+08:00,22.25,77.0,22.54,Iloilo City
2026-01-30 04:00:30+08:00,22.22,86.0,22.74,Kidapawan
2026-01-30 04:02:00+08:00,23.43,91.0,24.2,Koronadal
2026-01-30 04:02:07+08:00,23.02,73.0,23.28,Lapu-Lapu City
2026-01-30 04:02:11+08:00,23.13,80.0,23.59,Legazpi City
2026-01-30 04:02:17+08:00,21.68,81.0,22.02,Lucena
2026-01-30 04:02:17+08:00,23.38,81.0,23.89,Makati City
2026-01-30 04:02:27+08:00,17.8,97.0,18.17,Malaybalay
2026-01-30 04:00:32+08:00,23.07,82.0,23.57,Manila
2026-01-30 04:02:50+08:00,21.48,84.0,21.88,Ormoc
2026-01-30 04:02:55+08:00,21.21,90.0,21.74,Pagadian
2026-01-30 04:03:37+08:00,24.19,83.0,24.83,Surigao City
2026-01-30 04:04:04+08:00,22.72,78.0,23.08,Toledo City
2026-01-30 04:04:18+08:00,24.21,80.0,24.78,Zamboanga City
2026-01-30 05:00:03+08:00,21.25,83.0,21.6,Angeles City
2026-01-30 05:00:05+08:00,21.18,88.0,21.65,Antipolo
2026-01-30 05:00:07+08:00,21.28,86.0,21.71,Bacolod
2026-01-30 04:56:50+08:00,11.47,90.0,11.02,Baguio
2026-01-30 05:00:15+08:00,23.7,74.0,24.06,Bais
2026-01-30 05:00:20+08:00,21.7,85.0,22.15,Batangas City
2026-01-30 05:00:24+08:00,24.79,76.0,25.31,Baybay
2026-01-30 05:00:29+08:00,23.09,77.0,23.47,Bogo
2026-01-30 05:00:31+08:00,23.02,88.0,23.68,Borongan
2026-01-30 05:00:33+08:00,22.4,89.0,23.02,Butuan
2026-01-30 05:00:36+08:00,23.02,86.0,23.62,Cabadbaran
2026-01-30 05:00:38+08:00,19.34,86.0,19.58,Cabanatuan City
2026-01-30 05:00:42+08:00,23.45,72.0,23.73,Cadiz
2026-01-30 04:58:24+08:00,23.28,73.0,23.57,Cagayan de Oro
2026-01-30 04:57:21+08:00,23.32,83.0,23.87,Calamba
2026-01-30 05:00:51+08:00,21.25,85.0,21.65,Calbayog City
2026-01-30 04:56:30+08:00,23.29,82.0,23.82,Caloocan City
2026-01-30 05:01:01+08:00,21.93,86.0,22.42,Catbalogan
2026-01-30 05:01:20+08:00,20.33,93.0,20.85,Dagupan
2026-01-30 04:56:52+08:00,24.05,83.0,24.68,Davao
2026-01-30 05:01:31+08:00,23.71,82.0,24.28,Digos
2026-01-30 05:01:33+08:00,24.55,83.0,25.23,Dipolog
2026-01-30 05:01:35+08:00,23.21,82.0,23.73,Dumaguete
2026-01-30 05:01:10+08:00,24.55,78.0,25.1,General Santos
2026-01-30 05:01:46+08:00,23.0,88.0,23.65,Gingoog City
2026-01-30 05:01:25+08:00,21.31,93.0,21.92,Iligan City
2026-01-30 05:00:32+08:00,21.98,78.0,22.27,Iloilo City
2026-01-30 05:01:25+08:00,22.15,86.0,22.67,Kidapawan
2026-01-30 05:02:05+08:00,23.16,93.0,23.96,Koronadal
2026-01-30 05:00:56+08:00,23.02,73.0,23.28,Lapu-Lapu City
2026-01-30 05:02:17+08:00,23.19,83.0,23.73,Legazpi City
2026-01-30 05:02:23+08:00,21.41,82.0,21.75,Lucena
2026-01-30 05:02:27+08:00,22.83,80.0,23.26,Makati City
2026-01-30 05:02:31+08:00,17.73,97.0,18.09,Malaybalay
2026-01-30 05:01:12+08:00,23.18,82.0,23.69,Manila
2026-01-30 05:01:28+08:00,21.73,84.0,22.15,Ormoc
2026-01-30 05:03:02+08:00,21.26,91.0,21.82,Pagadian
2026-01-30 05:02:27+08:00,22.93,82.0,23.42,Quezon City
2026-01-30 05:03:45+08:00,24.32,85.0,25.03,Surigao City
2026-01-30 04:59:35+08:00,21.9,84.0,22.34,Tacloban City
2026-01-30 05:04:13+08:00,22.73,78.0,23.1,Toledo City
2026-01-30 05:04:27+08:00,25.54,81.0,26.26,Zamboanga City
2026-01-30 06:00:00+08:00,21.25,83.0,21.6,Angeles City
2026-01-30 06:00:04+08:00,21.16,87.0,21.6,Antipolo
2026-01-30 06:00:06+08:00,21.22,86.0,21.64,Bacolod
2026-01-30 05:57:09+08:00,10.36,94.0,9.91,Baguio
2026-01-30 06:00:14+08:00,23.48,75.0,23.84,Bais
2026-01-30 06:00:20+08:00,21.85,85.0,22.31,Batangas City
2026-01-30 06:00:25+08:00,24.25,77.0,24.74,Baybay
2026-01-30 06:00:32+08:00,22.88,78.0,23.26,Bogo
2026-01-30 06:00:36+08:00,22.52,88.0,23.13,Butuan
2026-01-30 06:00:38+08:00,23.19,86.0,23.81,Cabadbaran
2026-01-30 06:00:12+08:00,19.9,86.0,20.19,Cabanatuan City
2026-01-30 06:00:45+08:00,23.34,73.0,23.64,Cadiz
2026-01-30 06:00:02+08:00,22.73,74.0,22.99,Cagayan de Oro
2026-01-30 06:00:00+08:00,22.77,84.0,23.3,Calamba
2026-01-30 06:00:54+08:00,21.31,86.0,21.74,Calbayog City
2026-01-30 05:56:38+08:00,22.9,83.0,23.41,Caloocan City
2026-01-30 06:01:05+08:00,22.02,87.0,22.55,Catbalogan
2026-01-30 05:57:36+08:00,22.81,73.0,23.05,Cebu City
2026-01-30 06:01:28+08:00,24.05,83.0,24.68,Davao
2026-01-30 06:01:29+08:00,23.63,82.0,24.19,Digos
2026-01-30 06:01:32+08:00,24.43,82.0,25.07,Dipolog
2026-01-30 06:01:10+08:00,24.51,77.0,25.03,General Santos
2026-01-30 06:01:37+08:00,22.99,89.0,23.67,Gingoog City
2026-01-30 06:01:52+08:00,21.27,93.0,21.88,Iligan City
2026-01-30 06:00:32+08:00,22.02,78.0,22.31,Iloilo City
2026-01-30 06:02:03+08:00,22.07,86.0,22.58,Kidapawan
2026-01-30 06:01:18+08:00,23.02,73.0,23.28,Lapu-Lapu City
2026-01-30 06:02:17+08:00,22.7,83.0,23.19,Legazpi City
2026-01-30 06:02:23+08:00,21.51,82.0,21.86,Lucena
2026-01-30 06:02:34+08:00,17.63,97.0,17.98,Malaybalay
2026-01-30 06:03:02+08:00,21.24,91.0,21.8,Pagadian
2026-01-30 06:03:01+08:00,22.46,83.0,22.93,Quezon City
2026-01-30 06:03:45+08:00,24.37,85.0,25.08,Surigao City
2026-01-30 05:58:50+08:00,21.81,86.0,22.29,Tacloban City
2026-01-30 06:04:13+08:00,22.79,78.0,23.16,Toledo City
2026-01-30 06:04:25+08:00,22.99,94.0,23.8,Zamboanga City
2026-01-30 07:00:00+08:00,20.25,88.0,20.63,Angeles City
2026-01-30 07:00:04+08:00,21.62,87.0,22.11,Antipolo
2026-01-30 07:00:06+08:00,22.01,85.0,22.49,Bacolod
2026-01-30 06:57:15+08:00,10.91,92.0,10.46,Baguio
2026-01-30 07:00:13+08:00,24.16,76.0,24.62,Bais
2026-01-30 07:00:22+08:00,25.8,75.0,26.39,Baybay
2026-01-30 07:00:30+08:00,23.93,78.0,24.42,Bogo
2026-01-30 06:59:29+08:00,23.41,88.0,24.1,Borongan
2026-01-30 07:00:33+08:00,23.86,84.0,24.49,Butuan
2026-01-30 07:00:35+08:00,24.38,84.0,25.07,Cabadbaran
2026-01-30 07:00:37+08:00,20.46,86.0,20.81,Cabanatuan City
2026-01-30 07:00:42+08:00,24.08,75.0,24.5,Cadiz
2026-01-30 06:59:32+08:00,22.97,83.0,23.49,Caloocan City
2026-01-30 07:01:05+08:00,22.95,84.0,23.49,Catbalogan
2026-01-30 06:56:55+08:00,22.81,73.0,23.05,Cebu City
2026-01-30 07:01:23+08:00,20.72,91.0,21.22,Dagupan
2026-01-30 07:01:28+08:00,24.69,78.0,25.25,Digos
2026-01-30 07:01:33+08:00,24.83,81.0,25.48,Dipolog
2026-01-30 07:01:27+08:00,23.99,78.0,24.48,Dumaguete
2026-01-30 07:01:10+08:00,25.36,75.0,25.91,General Santos
2026-01-30 07:01:45+08:00,24.59,88.0,25.4,Gingoog City
2026-01-30 07:01:51+08:00,22.26,91.0,22.92,Iligan City
2026-01-30 07:00:32+08:00,22.53,79.0,22.9,Iloilo City
2026-01-30 07:02:04+08:00,23.31,83.0,23.86,Kidapawan
2026-01-30 06:57:54+08:00,24.12,90.0,24.94,Koronadal
2026-01-30 07:02:13+08:00,23.02,73.0,23.28,Lapu-Lapu City
2026-01-30 07:02:16+08:00,24.16,81.0,24.75,Legazpi City
2026-01-30 07:02:23+08:00,22.13,83.0,22.57,Lucena
2026-01-30 06:59:10+08:00,23.38,81.0,23.89,Makati City
2026-01-30 07:02:32+08:00,18.63,96.0,19.06,Malaybalay
2026-01-30 07:01:20+08:00,23.07,83.0,23.6,Manila
2026-01-30 07:01:02+08:00,22.98,84.0,23.53,Ormoc
2026-01-30 07:03:02+08:00,22.25,87.0,22.8,Pagadian
2026-01-30 07:03:14+08:00,22.99,82.0,23.49,Quezon City
2026-01-30 07:03:42+08:00,24.71,85.0,25.46,Surigao City
2026-01-30 06:58:50+08:00,22.63,85.0,23.17,Tacloban City
2026-01-30 07:04:07+08:00,23.61,78.0,24.06,Toledo City
2026-01-30 07:04:21+08:00,22.99,94.0,23.8,Zamboanga City
2026-01-30 08:00:05+08:00,24.45,74.0,24.88,Bacolod
2026-01-30 07:55:44+08:00,14.25,79.0,13.79,Baguio
2026-01-30 08:00:14+08:00,25.41,71.0,25.86,Bais
2026-01-30 07:57:16+08:00,23.79,77.0,24.24,Batangas City
2026-01-30 08:00:34+08:00,27.25,72.0,29.48,Baybay
2026-01-30 08:00:41+08:00,25.48,73.0,25.99,Bogo
2026-01-30 07:55:43+08:00,25.0,81.0,25.67,Borongan
2026-01-30 08:00:46+08:00,24.6,84.0,25.31,Butuan
2026-01-30 08:00:48+08:00,24.55,87.0,25.33,Cabadbaran
2026-01-30 08:00:50+08:00,22.12,80.0,22.48,Cabanatuan City
2026-01-30 08:00:54+08:00,25.4,74.0,25.93,Cadiz
2026-01-30 08:00:02+08:00,25.51,69.0,25.92,Cagayan de Oro
2026-01-30 07:57:21+08:00,25.55,78.0,26.2,Calamba
2026-01-30 07:57:31+08:00,24.11,81.0,24.69,Calbayog City
2026-01-30 08:01:07+08:00,24.11,81.0,24.69,Caloocan City
2026-01-30 08:01:17+08:00,24.6,79.0,25.18,Catbalogan
2026-01-30 07:59:26+08:00,23.81,73.0,24.15,Cebu City
2026-01-30 08:01:34+08:00,21.52,90.0,22.08,Dagupan
2026-01-30 07:56:49+08:00,25.05,73.0,25.52,Davao
2026-01-30 08:01:28+08:00,26.85,70.0,28.61,Digos
2026-01-30 08:01:48+08:00,25.71,77.0,26.35,Dipolog
2026-01-30 08:01:51+08:00,25.37,73.0,25.87,Dumaguete
2026-01-30 08:02:03+08:00,25.73,87.0,26.63,Gingoog City
2026-01-30 08:00:58+08:00,23.81,84.0,24.44,Iligan City
2026-01-30 08:00:32+08:00,24.63,74.0,25.08,Iloilo City
2026-01-30 08:02:21+08:00,25.29,78.0,25.91,Kidapawan
2026-01-30 08:02:22+08:00,27.89,81.0,31.97,Koronadal
2026-01-30 08:00:56+08:00,24.02,73.0,24.38,Lapu-Lapu City
2026-01-30 08:02:34+08:00,26.49,72.0,26.49,Legazpi City
2026-01-30 08:02:46+08:00,24.5,77.0,25.02,Lucena
2026-01-30 07:59:01+08:00,24.83,79.0,25.43,Makati City
2026-01-30 08:02:57+08:00,20.28,91.0,20.74,Malaybalay
2026-01-30 08:00:30+08:00,24.18,81.0,24.77,Manila
2026-01-30 08:03:34+08:00,24.06,79.0,24.58,Pagadian
2026-01-30 08:01:17+08:00,24.06,80.0,24.61,Quezon City
2026-01-30 08:04:16+08:00,25.24,85.0,26.04,Surigao City
2026-01-30 08:04:21+08:00,24.42,80.0,25.01,Tacloban City
2026-01-30 08:04:45+08:00,25.13,74.0,25.63,Toledo City
2026-01-30 08:04:58+08:00,23.99,88.0,24.74,Zamboanga City
2026-01-30 09:00:03+08:00,23.25,73.0,23.54,Angeles City
2026-01-30 09:00:06+08:00,25.16,70.0,25.56,Antipolo
2026-01-30 09:00:08+08:00,26.17,63.0,26.17,Bacolod
2026-01-30 09:00:13+08:00,16.47,70.0,16.0,Baguio
2026-01-30 09:00:15+08:00,26.46,69.0,26.46,Bais
2026-01-30 09:00:22+08:00,25.48,71.0,25.94,Batangas City
2026-01-30 09:00:26+08:00,28.37,75.0,32.19,Baybay
2026-01-30 09:00:34+08:00,27.11,69.0,28.95,Bogo
2026-01-30 09:00:36+08:00,26.12,77.0,26.12,Borongan
2026-01-30 09:00:38+08:00,23.33,97.0,24.25,Butuan
2026-01-30 09:00:40+08:00,23.25,98.0,24.19,Cabadbaran
2026-01-30 09:00:42+08:00,24.34,74.0,24.76,Cabanatuan City
2026-01-30 09:00:46+08:00,26.42,71.0,26.42,Cadiz
2026-01-30 08:57:22+08:00,24.43,74.0,24.86,Calamba
2026-01-30 08:57:40+08:00,26.83,72.0,28.72,Calbayog City
2026-01-30 09:01:06+08:00,26.44,73.0,26.44,Catbalogan
2026-01-30 09:00:00+08:00,26.81,61.0,27.91,Cebu City
2026-01-30 09:01:19+08:00,22.9,89.0,23.57,Dagupan
2026-01-30 09:00:40+08:00,27.05,65.0,28.53,Davao
2026-01-30 09:01:28+08:00,28.57,64.0,30.89,Digos
2026-01-30 09:00:03+08:00,25.99,73.0,25.99,Dumaguete
